Id,field,age,type,year,month,date,temperature,dewpoint,windspeed,Soilwater_L1,Precipitation,temperature_b1,temperature_b2,temperature_b3,temperature_b4,temperature_b5,temperature_b6,temperature_b7,temperature_b8,temperature_b9,temperature_b10,temperature_b11,temperature_b12,dewpoint_b1,dewpoint_b2,dewpoint_b3,dewpoint_b4,dewpoint_b5,dewpoint_b6,dewpoint_b7,dewpoint_b8,dewpoint_b9,dewpoint_b10,dewpoint_b11,dewpoint_b12,windspeed_b1,windspeed_b2,windspeed_b3,windspeed_b4,windspeed_b5,windspeed_b6,windspeed_b7,windspeed_b8,windspeed_b9,windspeed_b10,windspeed_b11,windspeed_b12,Soilwater_L1_b1,Soilwater_L1_b2,Soilwater_L1_b3,Soilwater_L1_b4,Soilwater_L1_b5,Soilwater_L1_b6,Soilwater_L1_b7,Soilwater_L1_b8,Soilwater_L1_b9,Soilwater_L1_b10,Soilwater_L1_b11,Soilwater_L1_b12,Precipitation_b1,Precipitation_b2,Precipitation_b3,Precipitation_b4,Precipitation_b5,Precipitation_b6,Precipitation_b7,Precipitation_b8,Precipitation_b9,Precipitation_b10,Precipitation_b11,Precipitation_b12,Soilwater_L2,Soilwater_L3,Soilwater_L4
5284,0,30,5,2015,7,2015-07-01,27.247,24.172,2.1431,0.32136,174.28,27.173,27.064,26.599,26.333,26.462,26.917,28.394,28.862,28.235,27.873,27.56,26.973,24.59,24.834,24.644,24.494,24.037,23.68,22.867,22.757,23.669,23.087,23.942,24.487,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,2.5016,2.5205,2.1317,2.0585,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,0.28365,0.27941,0.31351,0.34652,158.81,321.85,445.26,506.45,417.51,414.8,248.58,42.329,169.56,115.54,134.0,183.19,,,
5285,0,30,5,2015,8,2015-08-01,28.373,23.467,2.1785,0.28435,27.638,27.247,27.173,27.064,26.599,26.333,26.462,26.917,28.394,28.862,28.235,27.873,27.56,24.172,24.59,24.834,24.644,24.494,24.037,23.68,22.867,22.757,23.669,23.087,23.942,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,2.5016,2.5205,2.1317,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,0.28365,0.27941,0.31351,174.28,158.81,321.85,445.26,506.45,417.51,414.8,248.58,42.329,169.56,115.54,134.0,,,
5286,0,30,5,2015,9,2015-09-01,28.951,22.769,2.5915,0.25461,90.425,28.373,27.247,27.173,27.064,26.599,26.333,26.462,26.917,28.394,28.862,28.235,27.873,23.467,24.172,24.59,24.834,24.644,24.494,24.037,23.68,22.867,22.757,23.669,23.087,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,2.5016,2.5205,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,0.28365,0.27941,27.638,174.28,158.81,321.85,445.26,506.45,417.51,414.8,248.58,42.329,169.56,115.54,,,
5287,0,30,5,2015,11,2015-11-01,29.513,22.559,2.8102,0.24738,31.551,29.255,28.951,28.373,27.247,27.173,27.064,26.599,26.333,26.462,26.917,28.394,28.862,22.86,22.769,23.467,24.172,24.59,24.834,24.644,24.494,24.037,23.68,22.867,22.757,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,99.186,90.425,27.638,174.28,158.81,321.85,445.26,506.45,417.51,414.8,248.58,42.329,,,
5288,0,30,5,2015,11,2015-11-01,29.513,22.559,2.8102,0.24738,31.551,29.255,28.951,28.373,27.247,27.173,27.064,26.599,26.333,26.462,26.917,28.394,28.862,22.86,22.769,23.467,24.172,24.59,24.834,24.644,24.494,24.037,23.68,22.867,22.757,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,2.4947,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,0.25775,99.186,90.425,27.638,174.28,158.81,321.85,445.26,506.45,417.51,414.8,248.58,42.329,,,
5289,0,30,5,2015,12,2015-12-01,28.695,23.5,2.8716,0.26544,217.95,29.513,29.255,28.951,28.373,27.247,27.173,27.064,26.599,26.333,26.462,26.917,28.394,22.559,22.86,22.769,23.467,24.172,24.59,24.834,24.644,24.494,24.037,23.68,22.867,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,2.017,2.3053,2.0629,2.3371,2.3017,2.6142,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,0.34697,0.34829,0.34677,0.32366,0.30139,0.26597,31.551,99.186,90.425,27.638,174.28,158.81,321.85,445.26,506.45,417.51,414.8,248.58,,,
5290,0,3,5,2016,6,2016-06-01,27.711,24.195,1.9272,0.31279,135.24,27.738,27.415,27.041,26.916,27.307,28.695,29.513,29.255,28.951,28.373,27.247,27.173,25.059,25.366,25.094,24.76,24.647,23.5,22.559,22.86,22.769,23.467,24.172,24.59,1.9894,2.2564,2.1897,2.7263,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,2.1544,0.32872,0.35026,0.346,0.33416,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,0.3354,376.44,356.52,518.84,414.88,263.4,217.95,31.551,99.186,90.425,27.638,174.28,158.81,,,
5291,0,3,5,2016,7,2016-07-01,27.632,23.868,1.9477,0.30397,134.67,27.711,27.738,27.415,27.041,26.916,27.307,28.695,29.513,29.255,28.951,28.373,27.247,24.195,25.059,25.366,25.094,24.76,24.647,23.5,22.559,22.86,22.769,23.467,24.172,1.9272,1.9894,2.2564,2.1897,2.7263,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,2.1431,0.31279,0.32872,0.35026,0.346,0.33416,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,0.32136,135.24,376.44,356.52,518.84,414.88,263.4,217.95,31.551,99.186,90.425,27.638,174.28,,,
5292,0,3,5,2016,8,2016-08-01,28.707,23.07,2.2497,0.26915,94.653,27.632,27.711,27.738,27.415,27.041,26.916,27.307,28.695,29.513,29.255,28.951,28.373,23.868,24.195,25.059,25.366,25.094,24.76,24.647,23.5,22.559,22.86,22.769,23.467,1.9477,1.9272,1.9894,2.2564,2.1897,2.7263,2.618,2.8716,2.8102,2.7256,2.5915,2.1785,0.30397,0.31279,0.32872,0.35026,0.346,0.33416,0.30985,0.26544,0.24738,0.25178,0.25461,0.28435,134.67,135.24,376.44,356.52,518.84,414.88,263.4,217.95,31.551,99.186,90.425,27.638,,,
5293,0,4,5,2017,3,2017-03-01,26.183,24.437,1.948,0.3517,563.46,26.121,26.2,27.697,29.068,28.946,28.659,28.707,27.632,27.711,27.738,27.415,27.041,24.287,24.39,23.592,23.174,22.839,22.987,23.07,23.868,24.195,25.059,25.366,25.094,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,1.9477,1.9272,1.9894,2.2564,2.1897,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,0.30397,0.31279,0.32872,0.35026,0.346,562.97,564.48,329.78,50.196,256.91,95.541,94.653,134.67,135.24,376.44,356.52,518.84,,,
5294,0,4,5,2017,3,2017-03-01,26.183,24.437,1.948,0.3517,563.46,26.121,26.2,27.697,29.068,28.946,28.659,28.707,27.632,27.711,27.738,27.415,27.041,24.287,24.39,23.592,23.174,22.839,22.987,23.07,23.868,24.195,25.059,25.366,25.094,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,1.9477,1.9272,1.9894,2.2564,2.1897,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,0.30397,0.31279,0.32872,0.35026,0.346,562.97,564.48,329.78,50.196,256.91,95.541,94.653,134.67,135.24,376.44,356.52,518.84,,,
5295,0,4,5,2017,4,2017-04-01,26.788,24.824,2.0501,0.35349,354.55,26.183,26.121,26.2,27.697,29.068,28.946,28.659,28.707,27.632,27.711,27.738,27.415,24.437,24.287,24.39,23.592,23.174,22.839,22.987,23.07,23.868,24.195,25.059,25.366,1.948,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,1.9477,1.9272,1.9894,2.2564,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,0.30397,0.31279,0.32872,0.35026,563.46,562.97,564.48,329.78,50.196,256.91,95.541,94.653,134.67,135.24,376.44,356.52,,,
5296,0,4,5,2017,4,2017-04-01,26.788,24.824,2.0501,0.35349,354.55,26.183,26.121,26.2,27.697,29.068,28.946,28.659,28.707,27.632,27.711,27.738,27.415,24.437,24.287,24.39,23.592,23.174,22.839,22.987,23.07,23.868,24.195,25.059,25.366,1.948,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,1.9477,1.9272,1.9894,2.2564,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,0.30397,0.31279,0.32872,0.35026,563.46,562.97,564.48,329.78,50.196,256.91,95.541,94.653,134.67,135.24,376.44,356.52,,,
5297,0,4,5,2017,5,2017-05-01,27.413,24.916,2.0539,0.33903,274.06,26.788,26.183,26.121,26.2,27.697,29.068,28.946,28.659,28.707,27.632,27.711,27.738,24.824,24.437,24.287,24.39,23.592,23.174,22.839,22.987,23.07,23.868,24.195,25.059,2.0501,1.948,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,1.9477,1.9272,1.9894,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,0.30397,0.31279,0.32872,354.55,563.46,562.97,564.48,329.78,50.196,256.91,95.541,94.653,134.67,135.24,376.44,,,
5298,0,4,5,2017,5,2017-05-01,27.413,24.916,2.0539,0.33903,274.06,26.788,26.183,26.121,26.2,27.697,29.068,28.946,28.659,28.707,27.632,27.711,27.738,24.824,24.437,24.287,24.39,23.592,23.174,22.839,22.987,23.07,23.868,24.195,25.059,2.0501,1.948,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,1.9477,1.9272,1.9894,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,0.30397,0.31279,0.32872,354.55,563.46,562.97,564.48,329.78,50.196,256.91,95.541,94.653,134.67,135.24,376.44,,,
5299,0,4,5,2017,6,2017-06-01,27.572,24.723,1.9355,0.3352,149.56,27.413,26.788,26.183,26.121,26.2,27.697,29.068,28.946,28.659,28.707,27.632,27.711,24.916,24.824,24.437,24.287,24.39,23.592,23.174,22.839,22.987,23.07,23.868,24.195,2.0539,2.0501,1.948,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,1.9477,1.9272,0.33903,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,0.30397,0.31279,274.06,354.55,563.46,562.97,564.48,329.78,50.196,256.91,95.541,94.653,134.67,135.24,,,
5300,0,4,5,2017,6,2017-06-01,27.572,24.723,1.9355,0.3352,149.56,27.413,26.788,26.183,26.121,26.2,27.697,29.068,28.946,28.659,28.707,27.632,27.711,24.916,24.824,24.437,24.287,24.39,23.592,23.174,22.839,22.987,23.07,23.868,24.195,2.0539,2.0501,1.948,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,1.9477,1.9272,0.33903,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,0.30397,0.31279,274.06,354.55,563.46,562.97,564.48,329.78,50.196,256.91,95.541,94.653,134.67,135.24,,,
5301,0,4,5,2017,8,2017-08-01,28.502,23.58,2.08,0.27522,151.72,27.541,27.572,27.413,26.788,26.183,26.121,26.2,27.697,29.068,28.946,28.659,28.707,23.418,24.723,24.916,24.824,24.437,24.287,24.39,23.592,23.174,22.839,22.987,23.07,1.9024,1.9355,2.0539,2.0501,1.948,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,0.31747,0.3352,0.33903,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,58.469,149.56,274.06,354.55,563.46,562.97,564.48,329.78,50.196,256.91,95.541,94.653,,,
5302,0,4,5,2017,8,2017-08-01,28.502,23.58,2.08,0.27522,151.72,27.541,27.572,27.413,26.788,26.183,26.121,26.2,27.697,29.068,28.946,28.659,28.707,23.418,24.723,24.916,24.824,24.437,24.287,24.39,23.592,23.174,22.839,22.987,23.07,1.9024,1.9355,2.0539,2.0501,1.948,2.02,2.1213,2.2943,2.4344,2.3881,2.3603,2.2497,0.31747,0.3352,0.33903,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,0.25921,0.26915,58.469,149.56,274.06,354.55,563.46,562.97,564.48,329.78,50.196,256.91,95.541,94.653,,,
5303,0,4,5,2017,10,2017-10-01,28.66,23.361,2.6919,0.25575,196.66,28.604,28.502,27.541,27.572,27.413,26.788,26.183,26.121,26.2,27.697,29.068,28.946,23.572,23.58,23.418,24.723,24.916,24.824,24.437,24.287,24.39,23.592,23.174,22.839,2.3288,2.08,1.9024,1.9355,2.0539,2.0501,1.948,2.02,2.1213,2.2943,2.4344,2.3881,0.27126,0.27522,0.31747,0.3352,0.33903,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,92.301,151.72,58.469,149.56,274.06,354.55,563.46,562.97,564.48,329.78,50.196,256.91,,,
5304,0,4,5,2017,10,2017-10-01,28.66,23.361,2.6919,0.25575,196.66,28.604,28.502,27.541,27.572,27.413,26.788,26.183,26.121,26.2,27.697,29.068,28.946,23.572,23.58,23.418,24.723,24.916,24.824,24.437,24.287,24.39,23.592,23.174,22.839,2.3288,2.08,1.9024,1.9355,2.0539,2.0501,1.948,2.02,2.1213,2.2943,2.4344,2.3881,0.27126,0.27522,0.31747,0.3352,0.33903,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,0.2474,92.301,151.72,58.469,149.56,274.06,354.55,563.46,562.97,564.48,329.78,50.196,256.91,,,
5305,0,4,5,2017,11,2017-11-01,29.085,22.716,2.5717,0.24774,21.461,28.66,28.604,28.502,27.541,27.572,27.413,26.788,26.183,26.121,26.2,27.697,29.068,23.361,23.572,23.58,23.418,24.723,24.916,24.824,24.437,24.287,24.39,23.592,23.174,2.6919,2.3288,2.08,1.9024,1.9355,2.0539,2.0501,1.948,2.02,2.1213,2.2943,2.4344,0.25575,0.27126,0.27522,0.31747,0.3352,0.33903,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,196.66,92.301,151.72,58.469,149.56,274.06,354.55,563.46,562.97,564.48,329.78,50.196,,,
5306,0,4,5,2017,11,2017-11-01,29.085,22.716,2.5717,0.24774,21.461,28.66,28.604,28.502,27.541,27.572,27.413,26.788,26.183,26.121,26.2,27.697,29.068,23.361,23.572,23.58,23.418,24.723,24.916,24.824,24.437,24.287,24.39,23.592,23.174,2.6919,2.3288,2.08,1.9024,1.9355,2.0539,2.0501,1.948,2.02,2.1213,2.2943,2.4344,0.25575,0.27126,0.27522,0.31747,0.3352,0.33903,0.35349,0.3517,0.35012,0.34251,0.27539,0.24502,196.66,92.301,151.72,58.469,149.56,274.06,354.55,563.46,562.97,564.48,329.78,50.196,,,
5307,1,27,5,2012,1,2012-01-01,27.485,22.956,2.0683,0.26706,409.01,29.923,29.149,29.64,29.255,27.929,26.867,27.035,26.616,25.965,25.978,25.852,25.775,21.477,22.168,21.883,22.501,23.286,23.523,24.076,24.9,24.528,24.304,24.05,23.954,2.65,2.3215,2.3207,2.2889,2.0728,1.8927,1.9929,1.7665,1.7745,1.8727,1.9486,1.9864,0.21709,0.24334,0.22267,0.24997,0.28785,0.32176,0.32748,0.35877,0.36572,0.3579,0.35676,0.3433,161.4,168.96,248.46,94.524,189.26,152.31,98.758,326.23,381.49,538.52,573.15,438.87,0.25704,0.23368,0.24339
5308,1,27,5,2012,2,2012-02-01,26.549,23.297,2.096,0.30377,491.13,27.485,29.923,29.149,29.64,29.255,27.929,26.867,27.035,26.616,25.965,25.978,25.852,22.956,21.477,22.168,21.883,22.501,23.286,23.523,24.076,24.9,24.528,24.304,24.05,2.0683,2.65,2.3215,2.3207,2.2889,2.0728,1.8927,1.9929,1.7665,1.7745,1.8727,1.9486,0.26706,0.21709,0.24334,0.22267,0.24997,0.28785,0.32176,0.32748,0.35877,0.36572,0.3579,0.35676,409.01,161.4,168.96,248.46,94.524,189.26,152.31,98.758,326.23,381.49,538.52,573.15,0.29733,0.27838,0.24835
5309,1,27,5,2012,3,2012-03-01,26.234,24.13,2.2271,0.34166,462.94,26.549,27.485,29.923,29.149,29.64,29.255,27.929,26.867,27.035,26.616,25.965,25.978,23.297,22.956,21.477,22.168,21.883,22.501,23.286,23.523,24.076,24.9,24.528,24.304,2.096,2.0683,2.65,2.3215,2.3207,2.2889,2.0728,1.8927,1.9929,1.7665,1.7745,1.8727,0.30377,0.26706,0.21709,0.24334,0.22267,0.24997,0.28785,0.32176,0.32748,0.35877,0.36572,0.3579,491.13,409.01,161.4,168.96,248.46,94.524,189.26,152.31,98.758,326.23,381.49,538.52,0.33991,0.33399,0.3059
5310,1,27,5,2012,4,2012-04-01,26.94,24.543,2.1819,0.33714,355.9,26.234,26.549,27.485,29.923,29.149,29.64,29.255,27.929,26.867,27.035,26.616,25.965,24.13,23.297,22.956,21.477,22.168,21.883,22.501,23.286,23.523,24.076,24.9,24.528,2.2271,2.096,2.0683,2.65,2.3215,2.3207,2.2889,2.0728,1.8927,1.9929,1.7665,1.7745,0.34166,0.30377,0.26706,0.21709,0.24334,0.22267,0.24997,0.28785,0.32176,0.32748,0.35877,0.36572,462.94,491.13,409.01,161.4,168.96,248.46,94.524,189.26,152.31,98.758,326.23,381.49,0.33594,0.33414,0.32974
5311,1,27,5,2012,5,2012-05-01,27.329,24.05,2.227,0.32305,228.67,26.94,26.234,26.549,27.485,29.923,29.149,29.64,29.255,27.929,26.867,27.035,26.616,24.543,24.13,23.297,22.956,21.477,22.168,21.883,22.501,23.286,23.523,24.076,24.9,2.1819,2.2271,2.096,2.0683,2.65,2.3215,2.3207,2.2889,2.0728,1.8927,1.9929,1.7665,0.33714,0.34166,0.30377,0.26706,0.21709,0.24334,0.22267,0.24997,0.28785,0.32176,0.32748,0.35877,355.9,462.94,491.13,409.01,161.4,168.96,248.46,94.524,189.26,152.31,98.758,326.23,0.32291,0.32563,0.33375
5312,1,27,5,2012,6,2012-06-01,27.131,23.789,2.1344,0.30872,121.49,27.329,26.94,26.234,26.549,27.485,29.923,29.149,29.64,29.255,27.929,26.867,27.035,24.05,24.543,24.13,23.297,22.956,21.477,22.168,21.883,22.501,23.286,23.523,24.076,2.227,2.1819,2.2271,2.096,2.0683,2.65,2.3215,2.3207,2.2889,2.0728,1.8927,1.9929,0.32305,0.33714,0.34166,0.30377,0.26706,0.21709,0.24334,0.22267,0.24997,0.28785,0.32176,0.32748,228.67,355.9,462.94,491.13,409.01,161.4,168.96,248.46,94.524,189.26,152.31,98.758,0.30724,0.3068,0.31547
5313,1,27,5,2012,7,2012-07-01,26.892,24.327,1.9268,0.33259,113.03,27.131,27.329,26.94,26.234,26.549,27.485,29.923,29.149,29.64,29.255,27.929,26.867,23.789,24.05,24.543,24.13,23.297,22.956,21.477,22.168,21.883,22.501,23.286,23.523,2.1344,2.227,2.1819,2.2271,2.096,2.0683,2.65,2.3215,2.3207,2.2889,2.0728,1.8927,0.30872,0.32305,0.33714,0.34166,0.30377,0.26706,0.21709,0.24334,0.22267,0.24997,0.28785,0.32176,121.49,228.67,355.9,462.94,491.13,409.01,161.4,168.96,248.46,94.524,189.26,152.31,0.3316,0.32893,0.32249
5314,1,27,5,2012,8,2012-08-01,27.277,23.321,2.0522,0.30337,66.048,26.892,27.131,27.329,26.94,26.234,26.549,27.485,29.923,29.149,29.64,29.255,27.929,24.327,23.789,24.05,24.543,24.13,23.297,22.956,21.477,22.168,21.883,22.501,23.286,1.9268,2.1344,2.227,2.1819,2.2271,2.096,2.0683,2.65,2.3215,2.3207,2.2889,2.0728,0.33259,0.30872,0.32305,0.33714,0.34166,0.30377,0.26706,0.21709,0.24334,0.22267,0.24997,0.28785,113.03,121.49,228.67,355.9,462.94,491.13,409.01,161.4,168.96,248.46,94.524,189.26,0.30271,0.30512,0.31761
5315,1,27,5,2012,9,2012-09-01,28.32,22.013,2.4741,0.2499,68.715,27.277,26.892,27.131,27.329,26.94,26.234,26.549,27.485,29.923,29.149,29.64,29.255,23.321,24.327,23.789,24.05,24.543,24.13,23.297,22.956,21.477,22.168,21.883,22.501,2.0522,1.9268,2.1344,2.227,2.1819,2.2271,2.096,2.0683,2.65,2.3215,2.3207,2.2889,0.30337,0.33259,0.30872,0.32305,0.33714,0.34166,0.30377,0.26706,0.21709,0.24334,0.22267,0.24997,66.048,113.03,121.49,228.67,355.9,462.94,491.13,409.01,161.4,168.96,248.46,94.524,0.25197,0.27009,0.297
5316,1,27,5,2012,10,2012-10-01,29.649,21.068,2.5434,0.20588,81.293,28.32,27.277,26.892,27.131,27.329,26.94,26.234,26.549,27.485,29.923,29.149,29.64,22.013,23.321,24.327,23.789,24.05,24.543,24.13,23.297,22.956,21.477,22.168,21.883,2.4741,2.0522,1.9268,2.1344,2.227,2.1819,2.2271,2.096,2.0683,2.65,2.3215,2.3207,0.2499,0.30337,0.33259,0.30872,0.32305,0.33714,0.34166,0.30377,0.26706,0.21709,0.24334,0.22267,68.715,66.048,113.03,121.49,228.67,355.9,462.94,491.13,409.01,161.4,168.96,248.46,0.20969,0.23772,0.27499
5317,1,27,5,2012,11,2012-11-01,29.815,21.118,2.4326,0.21182,50.59,29.649,28.32,27.277,26.892,27.131,27.329,26.94,26.234,26.549,27.485,29.923,29.149,21.068,22.013,23.321,24.327,23.789,24.05,24.543,24.13,23.297,22.956,21.477,22.168,2.5434,2.4741,2.0522,1.9268,2.1344,2.227,2.1819,2.2271,2.096,2.0683,2.65,2.3215,0.20588,0.2499,0.30337,0.33259,0.30872,0.32305,0.33714,0.34166,0.30377,0.26706,0.21709,0.24334,81.293,68.715,66.048,113.03,121.49,228.67,355.9,462.94,491.13,409.01,161.4,168.96,0.21087,0.22919,0.25839
5318,1,27,5,2012,12,2012-12-01,27.974,22.671,2.3178,0.2585,216.23,29.815,29.649,28.32,27.277,26.892,27.131,27.329,26.94,26.234,26.549,27.485,29.923,21.118,21.068,22.013,23.321,24.327,23.789,24.05,24.543,24.13,23.297,22.956,21.477,2.4326,2.5434,2.4741,2.0522,1.9268,2.1344,2.227,2.1819,2.2271,2.096,2.0683,2.65,0.21182,0.20588,0.2499,0.30337,0.33259,0.30872,0.32305,0.33714,0.34166,0.30377,0.26706,0.21709,50.59,81.293,68.715,66.048,113.03,121.49,228.67,355.9,462.94,491.13,409.01,161.4,0.25031,0.23437,0.24902
5319,1,28,5,2013,1,2013-01-01,26.395,24.069,2.3769,0.32757,345.55,27.974,29.815,29.649,28.32,27.277,26.892,27.131,27.329,26.94,26.234,26.549,27.485,22.671,21.118,21.068,22.013,23.321,24.327,23.789,24.05,24.543,24.13,23.297,22.956,2.3178,2.4326,2.5434,2.4741,2.0522,1.9268,2.1344,2.227,2.1819,2.2271,2.096,2.0683,0.2585,0.21182,0.20588,0.2499,0.30337,0.33259,0.30872,0.32305,0.33714,0.34166,0.30377,0.26706,216.23,50.59,81.293,68.715,66.048,113.03,121.49,228.67,355.9,462.94,491.13,409.01,0.32343,0.30735,0.26756
5320,1,28,5,2013,2,2013-02-01,26.246,24.051,2.3725,0.34441,640.97,26.395,27.974,29.815,29.649,28.32,27.277,26.892,27.131,27.329,26.94,26.234,26.549,24.069,22.671,21.118,21.068,22.013,23.321,24.327,23.789,24.05,24.543,24.13,23.297,2.3769,2.3178,2.4326,2.5434,2.4741,2.0522,1.9268,2.1344,2.227,2.1819,2.2271,2.096,0.32757,0.2585,0.21182,0.20588,0.2499,0.30337,0.33259,0.30872,0.32305,0.33714,0.34166,0.30377,345.55,216.23,50.59,81.293,68.715,66.048,113.03,121.49,228.67,355.9,462.94,491.13,0.34328,0.33941,0.32178
5321,1,28,5,2013,3,2013-03-01,26.561,24.571,2.3737,0.3525,429.59,26.246,26.395,27.974,29.815,29.649,28.32,27.277,26.892,27.131,27.329,26.94,26.234,24.051,24.069,22.671,21.118,21.068,22.013,23.321,24.327,23.789,24.05,24.543,24.13,2.3725,2.3769,2.3178,2.4326,2.5434,2.4741,2.0522,1.9268,2.1344,2.227,2.1819,2.2271,0.34441,0.32757,0.2585,0.21182,0.20588,0.2499,0.30337,0.33259,0.30872,0.32305,0.33714,0.34166,640.97,345.55,216.23,50.59,81.293,68.715,66.048,113.03,121.49,228.67,355.9,462.94,0.35171,0.35012,0.3488
5322,1,28,5,2013,4,2013-04-01,26.497,24.65,2.0797,0.35712,358.01,26.561,26.246,26.395,27.974,29.815,29.649,28.32,27.277,26.892,27.131,27.329,26.94,24.571,24.051,24.069,22.671,21.118,21.068,22.013,23.321,24.327,23.789,24.05,24.543,2.3737,2.3725,2.3769,2.3178,2.4326,2.5434,2.4741,2.0522,1.9268,2.1344,2.227,2.1819,0.3525,0.34441,0.32757,0.2585,0.21182,0.20588,0.2499,0.30337,0.33259,0.30872,0.32305,0.33714,429.59,640.97,345.55,216.23,50.59,81.293,68.715,66.048,113.03,121.49,228.67,355.9,0.35675,0.35601,0.35527
5323,1,28,5,2013,5,2013-05-01,26.672,24.392,2.0641,0.35471,332.1,26.497,26.561,26.246,26.395,27.974,29.815,29.649,28.32,27.277,26.892,27.131,27.329,24.65,24.571,24.051,24.069,22.671,21.118,21.068,22.013,23.321,24.327,23.789,24.05,2.0797,2.3737,2.3725,2.3769,2.3178,2.4326,2.5434,2.4741,2.0522,1.9268,2.1344,2.227,0.35712,0.3525,0.34441,0.32757,0.2585,0.21182,0.20588,0.2499,0.30337,0.33259,0.30872,0.32305,358.01,429.59,640.97,345.55,216.23,50.59,81.293,68.715,66.048,113.03,121.49,228.67,0.35501,0.3569,0.36258
5324,1,28,5,2013,6,2013-06-01,27.006,23.927,2.0783,0.32589,168.09,26.672,26.497,26.561,26.246,26.395,27.974,29.815,29.649,28.32,27.277,26.892,27.131,24.392,24.65,24.571,24.051,24.069,22.671,21.118,21.068,22.013,23.321,24.327,23.789,2.0641,2.0797,2.3737,2.3725,2.3769,2.3178,2.4326,2.5434,2.4741,2.0522,1.9268,2.1344,0.35471,0.35712,0.3525,0.34441,0.32757,0.2585,0.21182,0.20588,0.2499,0.30337,0.33259,0.30872,332.1,358.01,429.59,640.97,345.55,216.23,50.59,81.293,68.715,66.048,113.03,121.49,0.32452,0.32349,0.33726
5325,1,28,5,2013,7,2013-07-01,26.365,23.658,1.9531,0.33625,198.53,27.006,26.672,26.497,26.561,26.246,26.395,27.974,29.815,29.649,28.32,27.277,26.892,23.927,24.392,24.65,24.571,24.051,24.069,22.671,21.118,21.068,22.013,23.321,24.327,2.0783,2.0641,2.0797,2.3737,2.3725,2.3769,2.3178,2.4326,2.5434,2.4741,2.0522,1.9268,0.32589,0.35471,0.35712,0.3525,0.34441,0.32757,0.2585,0.21182,0.20588,0.2499,0.30337,0.33259,168.09,332.1,358.01,429.59,640.97,345.55,216.23,50.59,81.293,68.715,66.048,113.03,0.33561,0.33476,0.33641
